"OBJECTID","FACILITY_N","county","Latitude","Longitude"
"2351","God Kwer Dispensary","Migori","-1.05855","34.32138"
"2352","Godber Dispensary","Homa Bay","-0.52323","34.79431"
"2353","Godbura Health Centre","Homa Bay","-0.7223","34.08519"
"2354","Godo Dispensary","Kwale","-4.52498","39.02958"
"2355","Godoma Health Centre (Nep)","Wajir","3.44912","39.30026"
"2356","Godoma Model Health Centre (Moyale)","Marsabit","3.47117","39.31203"
"2357","Gods Will Clinic","Kisumu","-0.11741","34.75957"
"2358","Gogo Disp","Siaya","0.01772","34.42642"
"2359","GOK Farm (Nahrc) Dispensary","Nakuru","-0.66492","36.41933"
"2360","GOK Prison Siaya","Siaya","0.05147","34.28706"
"2361","GOK Rumuruti Prisons Dispensary","Laikipia","0.26702","36.54144"
"2362","Golden Gates Hospital","Mombasa","-4.05007","39.66044"
"2363","Goldenlife Medical Centre Naivasha","Nakuru","0.75019","36.46618"
"2364","Goldmed Chemists & Clinic","Nairobi","-1.28281","36.82137"
"2365","Golole Dispensary","Marsabit","3.59146","38.58318"
"2366","Gombato Dispensary (CDF)","Kwale","-4.27116","39.57947"
"2367","Gongo Dispensary","Homa Bay","-0.52814","34.62109"
"2368","Gongo Health Centre","Siaya","0.05877","34.47773"
"2369","Gongoni Health Centre","Kilifi","-3.0364","40.13346"
"2370","Gongoni Medical Clinic","Kilifi","-3.036","40.13608"
"2371","Good Health Clinic Ngong","Kajiado","-1.23489","36.45095"
"2372","Good Health Medical Clinic","Kiambu","-1.21589","36.93658"
"2373","Good Hope Clinic","Meru","0.01087","37.60469"
"2374","Good Hope Hospital","Laikipia","0.03553","36.36618"
"2375","Good Hope Medical Clinic","Nyeri","-0.459456","37.1251"
"2376","Good Neighbours Medical Clinic (Dandora)","Nairobi","-1.24954","36.90046"
"2377","Good Samaritan (ACK) Medical Clinic","Nyeri","-0.41971","36.94947"
"2378","Good Samaritan Dispensary","Nairobi","-1.2148","36.8665"
"2379","Good Samaritan Health Services (Kirinyaga)","Kirinyaga","-0.62261","37.25763"
"2380","Good Samaritan Medical Centre","Kiambu","-1.05639","36.77789"
"2381","Good Shepherd Ang'iya","Homa Bay","-0.7341","34.52251"
"2382","Good Shepherd Dispensary","Nairobi","-1.28837","36.6873"
"2383","Good Shepherd Medical Clinic (Nyeri North)","Nyeri","-0.00707","37.0661"
"2384","Good Shepherd Medical Clinic (Nyeri South)","Nyeri","-0.41245","36.95918"
"2385","Good Shephered Medical Clinic","Embu","-0.54659","37.45858"
"2386","Goodwill Clinic","Kirinyaga","-0.527525","37.2306"
"2387","Goodwill Medical Clinic","Nakuru","-0.30431","36.06681"
"2388","Gorgor Dispensary","Bomet","-0.89931","35.08085"
"2389","Goro Rukesa Dispensary","Marsabit","2.34114","38.05508"
"2390","Gorofani Medical Clinic","Mombasa","-4.08961","39.65088"
"2391","Gosebe Dispensary","Migori","-1.18202","34.62378"
"2392","Goseta Dispensary","Trans Nzoia","1.0479","35.03893"
"2393","Gosheni Medical Clinic","Nakuru","-0.72074","36.47437"
"2394","Got Agulu Sub-District Hospital","Siaya","-0.0341","34.0248"
"2395","Got Kachola Dispensary","Migori","-0.91777","34.4361"
"2396","Got Kamondi Dispensary","Homa Bay","-0.42111","34.91194"
"2397","Got Kojowi Health Centre","Homa Bay","-0.74146","34.26536"
"2398","Got Matar Dispensary","Siaya","-0.0309","34.1315"
"2399","Got Nyabondo Dispensary","Kisumu","-0.00573","34.80427"
"2400","Got Oyaro Dispensary","Homa Bay","-0.39452","34.53262"
"2401","Got Regea Dispensary","Siaya","0.13501","34.46762"
"2402","Gotani Dispensary","Kilifi","-3.7863","39.54034"
"2403","Gotichaki Dispensary","Kisii","-0.77408","34.64925"
"2404","Grace Baricho Clinic","Kirinyaga","-0.55538","37.24196"
"2405","Grace Medical Care Centre","Bungoma","0.59384","34.49941"
"2406","Grace Medical Centre","Kajiado","-1.832503","36.790546"
"2407","Grace Medical Clinic","Bomet","-0.74647","35.20788"
"2408","Grace Medical Clinic (Imenti South)","Meru","-0.10645","37.78083"
"2409","Gracious Day Medical Centre(Tala)","Machakos","-1.26537","37.32081"
"2410","Gracious Day Medical Clinic","Wajir","1.74128","40.05535"
"2411","Gram's Medical Clinic","Vihiga","0.015824","34.5855"
"2412","Grand Avens Clinic","Trans Nzoia","0.95363","35.06519"
"2413","Grassland Dispensary","Trans Nzoia","1.00167","34.9847"
"2414","Grazia Medical Clinic","Nyandarua","0.05946","36.53061"
"2415","Great Comm Medical Clinic","Nakuru","-0.25678","36.23435"
"2416","Green Croos Medical and Dental Clinic","Nairobi","-1.26613","36.80388"
"2417","Green Cross Medical Clinic","Nairobi","-1.31503","36.78629"
"2418","Green Hill Medical Clinic","Nyeri","-0.060875","36.621"
"2419","Green Valley Clinic","Vihiga","0.05","34.5803"
"2420","Greenview Hospital","Kericho","-0.38045","35.2759"
"2421","Greenview Medical Clinic","Nakuru","-0.29109","36.09298"
"2422","Griftu District Hospital","Wajir","1.99695","39.75472"
"2423","Gsu Dispensary","Nakuru","-0.22454","35.76576"
"2424","Gsu Dispensary (Kabarak)","Nakuru","-0.20293","35.96116"
"2425","Gsu Dispensary (Nairobi West)","Nairobi","-1.306156","36.789928"
"2426","Gsu Dispensary (Ruiru)","Kiambu","-1.12859","36.9732"
"2427","Gsu Field Dispensary (Kajiado)","Kajiado","-1.71642","36.36804"
"2428","Gsu Hq Dispensary (Ruaraka)","Nairobi","-1.24461","36.86636"
"2429","GSUTraining School","Nairobi","-1.29032","36.95309"
"2430","Guba Dispensary","Mandera","3.8624","40.49993"
"2431","Gucha District Hospital","Kisii","-0.79631","34.72383"
"2432","Gucha Maternity and Nursing Home","Kisii","-0.7799","34.94694"
"2433","Gule Medical Clinic","Garissa","-0.45976","39.66369"
"2434","Gumba Health Centre","Nyeri","-0.60503","37.13752"
"2435","Gunana Dispensary","Wajir","3.17231","40.0957"
"2436","Gundua Health Centre","Meru","0.11814","37.39268"
"2437","Gunduwa Health Centre","Meru","0.11783","37.39261"
"2438","Gurar Health Centre","Wajir","3.36636","39.5695"
"2439","Guru Nanak Dispensary","Kisumu","-0.10073","34.75253"
"2440","Guru Nanak Hospital","Nairobi","-1.26985","36.8212"
"2441","Gurufa Dispensary","Garissa","0.73257","39.18564"
"2442","Gurumesa Dispensary","Marsabit","3.52104","39.5985"
"2443","Gurunanak Medical Clinic","Mombasa","-4.04239","39.65404"
"2444","Gus Dispensary","Marsabit","3.06787","36.82846"
"2445","Guticha Dispensary","Mandera","3.5878","40.83431"
"2446","Guyana Medical Clinic","Trans Nzoia","1.02872","35.11927"
"2447","Gwitembe Health Centre","Migori","-1.37063","34.71086"
"2448","Gynapaed Dispensary (Kilimani-)","Nairobi","-1.29483","36.8064"
"2449","Gynocare Centre Maternity Home","Uasin Gishu","0.51502","35.2791"
"2450","Habaswein District Hospital","Wajir","1.02714","39.50908"
"2451","Hadado Health Centre","Wajir","1.52765","39.42934"
"2452","Hagadera Hospital","Garissa","0.01072","40.37151"
"2453","Hagarbul Dispensary","Garissa","-0.09702","39.98564"
"2454","Hagarjarir Dispensary","Garissa","0.90807","39.20009"
"2455","Haifa Med Clinic","Makueni","-1.6594","37.44871"
"2456","Hakati Medical Clinic","Nairobi","-1.32065","36.9336"
"2457","Hakuna Matata Medical Clinic","Machakos","-1.60604","37.32701"
"2458","Halfeez Medical Clinic","Turkana","4.20614","34.35812"
"2459","Hallal Medical Clinic","Nairobi","-1.27565","36.85112"
"2460","Ham Medical Clinic","Kiambu","-1.07444","36.9855"
"2461","Hamey Dispensary","Garissa","0","39.21363"
"2462","Hamisi Sub District Hospital","Vihiga","0.07351","34.80206"
"2463","Hamsadam Medical Clinic","Machakos","-1.53485","37.13206"
"2464","Hamundia Health Centre","Kiambu","-1.1631","36.99889"
"2465","Hamza Medical Centre","Nairobi","-1.296","36.87331"
"2466","Hamza Medical Clinic","Wajir","3.35904","39.42013"
"2467","Handaro Dispensary","Garissa","-1.45253","40.65894"
"2468","Happy Magwagwa Clinic","Nyamira","-0.48306","35.02304"
"2469","Hara Health Centre","Garissa","-1.8508","40.22877"
"2470","Haraka Dispensary","Nyandarua","-0.82333","36.56202"
"2471","Haraka Medical Clinic","Nyandarua","-0.77157","36.60007"
"2472","Harbole Dispensary","Garissa","0.26111","40.20274"
"2473","Hardship Medical Clinic","Machakos","-1.46156","36.9838"
"2474","Hareri Dispensary","Mandera","3.94695","41.47297"
"2475","Hareri Hosle Dispensary","Mandera","3.94832","41.86415"
"2476","Hargal Dispensary","Wajir","2.36309","39.88106"
"2477","Harmony Medical Clinic","Siaya","0.09774","34.39921"
"2478","Haroresa","Tana River","-1.48638","39.07239"
"2479","Harrison Mudoga Mc","Trans Nzoia","1.02028","35.00041"
"2480","Havillan Medical Center","Kajiado","-1.39561","36.77909"
"2481","Hawinga Health Centre","Siaya","0.0876","34.16046"
"2482","Hazina Medical Clinic","Nairobi","-1.2823","36.81619"
"2483","Health Bridge Medical Clinic","Mandera","3.39472","40.22513"
"2484","Health Care Services","Nairobi","-1.28328","36.87334"
"2485","Health For All (ACK) Clinic","Kajiado","-1.84616","36.78732"
"2486","Health Matters Medical Centre","Nairobi","-1.28583","36.83009"
"2487","Health Mountain Hospital","Migori","-1.21052","34.65822"
"2488","Health Source Medical Centre","Mombasa","-4.03215","39.7118"
"2489","Healthway Medical Clinic","Kajiado","-1.38778","36.7523"
"2490","Healthways Medical Centre","Nairobi","-1.31598","36.82851"
"2491","Hebron CFW Clinic","Kirinyaga","-0.57572","37.32715"
"2492","Hebron CFW Clinic (Kutus)","Kirinyaga","-0.57572","37.32715"
"2493","Heillu Dispensary","Marsabit","3.52435","39.07111"
"2494","Hekima Dispensary","Nakuru","-0.30357","36.08456"
"2495","Hekima HTC Center","Migori","-1.15192","34.44735"
"2496","Hekima Medical Centre","Nairobi","-1.19956","36.90386"
"2497","Hekima Medical Clinic","Mombasa","-4.01735","39.68485"
"2498","Helmon Clinic","Kajiado","-1.95261","37.1575"
"2499","Helna Medical Clinic","Laikipia","0.03369","36.36389"
"2500","Helpers of Mary Dispensary","Nakuru","-0.32937","36.05749"
"2501","Helsamy Medical Clinic","Kisumu","-0.085752","34.77809"
"2502","Hema Clinic","Kisii","-0.763271","34.9482"
"2503","Hema Hospital","Kisii","-0.67496","34.77007"
"2504","Hema Medical Clinic","Vihiga","0.00025","34.73726"
"2505","Heni Health Centre","Nyandarua","-0.78389","36.55767"
"2506","Henzoro Medical Clinic","Kwale","-3.79608","39.26382"
"2507","Heri Medical Centre","Kilifi","-3.53395","39.87975"
"2508","Heri Medical Cilinic Bombolulu","Mombasa","-4.02573","39.69827"
"2509","Heri Tana Medical Clinic","Tana River","-2.44341","40.16946"
"2510","Heritage Medical Clinic","Kiambu","-1.19994","36.65497"
"2511","Heshima Clinic","Kirinyaga","-0.447679","37.4127"
"2512","Heshima Medical Clinic","Nyeri","-0.413289","37.1949"
"2513","Heshima Medical Clinic (Nakuru North)","Nakuru","-0.24221","36.11338"
"2514","Heshima Medical Clinic-Masinga","Machakos","-0.97504","37.60517"
"2515","Hessed Clinic Masiro","Siaya","0.15324","34.16074"
"2516","Hezeman Afya Bora","Kirinyaga","-0.5554","37.24198"
"2517","Hidaya Medical Clinic","Kilifi","-3.13066","40.07143"
"2518","Hifadhi Siha Clinic","Kajiado","-1.49796","36.95462"
"2519","High Way Medical Clinic","Nyandarua","-0.60867","36.57848"
"2520","Highrise Medical Services","Mombasa","-4.00463","39.71152"
"2521","Highway Clinic (Wajir East)","Wajir","1.75234","40.04821"
"2522","Highway Maternity and Nursing Home","Kakamega","0.2823","34.75448"
"2523","Highway Mediacl Clinic (Nyeri North)","Nyeri","-0.17182","37.02046"
"2524","Highway Medical Clinic","Meru","-0.0403","37.66085"
"2525","High-Way Medical Clinic","Nyandarua","-0.36523","36.34582"
"2526","Highway Medical Clinic (Bungoma East)","Bungoma","0.61103","34.76817"
"2527","Highway Medical Clinic (Kirinyaga)","Kirinyaga","-0.50403","37.28047"
"2528","Highway Medical Clinic (Pokot Central)","West Pokot","1.53375","35.44903"
"2529","Highway Medical Clinic (Trans Nzoia East)","Trans Nzoia","1.09286","35.07694"
"2530","Highway Medical Clinic Iten","Elgeyo Marakwet","0.669142","35.50582"
"2531","Highway Medical Clinic Kibingoti","Kirinyaga","-0.528115","37.1871"
"2532","Highway Medical Clinic Maua","Meru","0.23644","37.93919"
"2533","Highway Medical Clinic Yatta","Machakos","-1.085","37.32524"
"2534","Highway Medical Enterprises","Kirinyaga","-0.50402","37.28047"
"2535","Hilac Medical Clinic-Habaswein","Wajir","1.012056","39.49029"
"2536","Hillcrest Medical Clinic","Uasin Gishu","0.21699","35.43436"
"2537","Hillday Medical Clinic","Nyandarua","-0.3664","36.54474"
"2538","Hillside medical centre","Machakos","-1.39083","36.9403"
"2539","Hillview Park Medical Clinic","Baringo","0.05849","35.73451"
"2540","Hilwa Pharmacy and Clinic","Garissa","-0.44603","39.64379"
"2541","Hindi Magogoni Dispensary","Lamu","-2.1736","40.81062"
"2542","Hindi Prison Dispensary","Lamu","-2.18","40.82"
"2543","Hodhan Dispensary","Wajir","1.73379","40.05611"
"2544","Hola District Hospital","Tana River","-1.4988","40.03025"
"2545","Holale Medical Clinic ( Moyale)","Marsabit","3.5215","39.0546"
"2546","Holiday Medical Clinic","Tharaka Nithi","-0.22961","37.6288"
"2547","Holo Dispensary","Kisumu","-0.16982","35.10123"
"2548","Holy Cross Dispensary","Kiambu","-1.18891","36.59773"
"2549","Holy Family Children's Home Dispensary","Uasin Gishu","0.54812","35.3122"
"2550","Holy Family Dispensary","Nyandarua","-0.05193","36.52908"
"2551","Holy Family Mission Hospital Githunguri","Kiambu","-1.05866","36.774"
"2552","Holy Family Nangina Hospital","Busia","0.27749","34.10545"
"2553","Holy Family Oriang Mission Dispensary","Homa Bay","-0.44541","34.92139"
"2554","Holy Rosary Ikinu Dispensary","Kiambu","-1.09918","36.79877"
"2555","Holy Spirit Health Centre","Nakuru","-0.50161","36.31971"
"2556","Holy Trinity Health Centre (Mai Mahiu)","Nakuru","-0.88309","36.49163"
"2557","Homa Bay Central Widows VCT","Homa Bay","-0.54025","34.45585"
"2558","Homa Bay Community Medical Clinic","Homa Bay","-0.53058","34.45572"
"2559","Homa Bay County Teaching and Referral Hospital","Homa Bay","-0.53325","34.46121"
"2560","Homa Clinic","Homa Bay","-0.53108","34.45724"
"2561","Homa Hills Health Centre","Homa Bay","-0.35379","34.46834"
"2562","Homa Lime Health Centre","Homa Bay","-0.43037","34.55277"
"2563","Homabay County Beyond Zero Mobile Clinic","Homa Bay","-0.53325","34.46121"
"2564","Home Ground Nursing Home","Siaya","0.10847","34.1707"
"2565","Homebase Medical Clinic","Kwale","-4.13919","39.31985"
"2566","Hongo Ogosa Health Centre","Kisumu","-0.18603","34.89364"
"2567","Hongwe Catholic Dispensary","Lamu","-2.34712","40.66515"
"2568","Hongwe Clinic","Lamu","-2.34528","40.6626"
"2569","Hono Clinic","Nairobi","-1.28675","36.87106"
"2570","Hope and Health Medical Services","Kiambu","-1.11358","36.64231"
"2571","Hope Community VCT","Nairobi","-1.25151","36.7152"
"2572","Hope Compassionate (ACK) Dispensary","Homa Bay","-0.53423","34.46021"
"2573","Hope for today VCT Centre (sosiot)","Kericho","-0.36358","35.17189"
"2574","Hope Medical Clinic","Kiambu","-1.1136","36.64228"
"2575","Hope Medical Clinic ( Githurai)","Nairobi","-1.19973","36.90362"
"2576","Hope Medical Clinic (Babadogo)","Nairobi","-1.24781","36.88563"
"2577","Hope Medical Clinic (Gatundu South)","Kiambu","-0.99549","36.84959"
"2578","Hope Medical Clinic (Kigumo)","Murang'a","-0.793579","36.965"
"2579","Hope Medical Clinic (Kilindini)","Mombasa","-3.98311","39.5958"
"2580","Hope Medical Clinic (Kirinyaga)","Kirinyaga","-0.5649","37.18776"
"2581","Hope Medical Clinic (Loitokitok)","Kajiado","-2.92725","37.51135"
"2582","Hope Medical Clinic (Mariakani)","Kilifi","-3.86167","39.47307"
"2583","Hope Medical Clinic (Nakuru)","Nakuru","-0.225","36.11283"
"2584","Hope Medical Clinic Yatta","Machakos","-1.10894","37.22735"
"2585","Hope Medical Laboratory","Meru","0.15419","37.6574"
"2586","Hope Nursing Home","Kajiado","-1.23319","36.4538"
"2587","Hope World Wide","Uasin Gishu","0.48474","35.28027"
"2588","Hope World Wide (Makindu)","Makueni","-2.27988","37.91828"
"2589","Hope World Wide Kenya Mukuru Clinic","Nairobi","-1.31417","36.87128"
"2590","Hope World Wide Nakuru","Nakuru","-0.30012","36.07516"
"2591","Hope Worldwide Htc Centre","Kajiado","-2.92683","37.51142"
"2592","Hope Worldwide Kenya VCT (Makadara)","Nairobi","-1.29293","36.86483"
"2593","Horeb Medical Clinic ( Hunters)","Nairobi","-1.22518","36.91965"
"2594","Horesha Medicalicare","Taita Taveta","-3.50941","38.37919"
"2595","Horseet Medical Clinic","Nairobi","-1.27461","36.85059"
"2596","Hosana Medical Clinic","Kwale","-4.1207","39.3133"
"2597","Hospice Dispensary","Uasin Gishu","0.516389","35.3205"
"2598","House of Hope Medical Centre","Kisumu","-0.26418","34.98087"
"2599","Howdil Aday Clinic","Marsabit","3.5287","39.0589"
"2600","Hoymas VCT (Nairobi)","Nairobi","-1.26498","36.83671"
"2601","Hubuini Dispensary","Nyeri","0.48889","36.858"
"2602","Huduma Clinic","Migori","-1.1923","34.62055"
"2603","Huduma Health Centre","Nairobi","-1.31428","36.77791"
"2604","Huduma Medical Clinic","Meru","0.163037","37.6602"
"2605","Huhoini Dispensary","Nyandarua","0.0359","36.28753"
"2606","Hulahula Dispensary","Marsabit","2.33679","37.9168"
"2607","Hulugho Sub-District Hospital","Garissa","-1.15184","41.05997"
"2608","Humanity Medical Clinic (Kir South)","Kirinyaga","-0.64333","37.38912"
"2609","Humanity Medical Clinic (Kir West)","Kirinyaga","-0.6682","37.20723"
"2610","Hungai Dispensary","Wajir","2.2376","40.18895"
"2611","Hunters Medical Clinic","Nairobi","-1.22724","36.91827"
"2612","Hurri-Hills Dispensary","Marsabit","3.22849","37.44836"
"2613","Huruma (EDARP)","Nairobi","-1.27097","36.86882"
"2614","Huruma (NCCK) Dispensary","Nairobi","-1.25988","36.87488"
"2615","Huruma Clinic (Embu)","Embu","-0.44499","37.43436"
"2616","Huruma Dispensary","Nakuru","-0.33553","35.93939"
"2617","Huruma District Hospital","Uasin Gishu","0.52949","35.24714"
"2618","Huruma Health Centre (Laikipia East)","Laikipia","0.00295","37.08995"
"2619","Huruma Lions Dispensary","Nairobi","-1.26085","36.86703"
"2620","Huruma Medical Centre","Meru","0.05648","37.64155"
"2621","Huruma Medical Clinc","Meru","0.07867","37.23156"
"2622","Huruma Medical Clinic (Bamba)","Kilifi","-3.53923","39.52435"
"2623","Huruma Medical Clinic (Changamwe)","Mombasa","-4.02042","39.60765"
"2624","Huruma Medical Clinic (Gatundu)","Kiambu","-1.05487","37.15883"
"2625","Huruma Medical Clinic (Kangundo)","Machakos","-1.30269","37.34609"
"2626","Huruma Medical Clinic (Kanja)","Embu","-0.37941","37.5295"
"2627","Huruma Medical Clinic (Moyale)","Marsabit","3.5254","39.0593"
"2628","Huruma Mobile Clinic","Nakuru","-0.339278","35.9398"
"2629","Huruma Nursing Home & Maternity","Nairobi","-1.2581","36.87538"
"2630","Hylax Clinic (Masaba North)","Nyamira","-0.55994","34.96306"
"2631","I Choose Life - Africa(Kileleshwa)","Nairobi","-1.2356","36.5897"
"2632","I Choose Life Africa Bomet VCT","Bomet","-0.5","35.07"
"2633","I Choose Life Baraton","Nandi","0.25361","35.08112"
"2634","Ibacho Sub-District Hospital","Kisii","-0.89806","34.94024"
"2635","Ibeno Sub-District Hospital","Kisii","-0.77956","34.85261"
"2636","Ibnusina Clinic","Lamu","-2.27123","40.90268"
"2637","Ibnu-Sina Medical Clinic","Wajir","1.75129","40.05686"
"2638","Ibrahim Ure Dispensary","Wajir","1.58154","40.61069"
"2639","Ichagachiru Dispensary","Nyeri","-0.44817","36.86432"
"2640","Ichagaki (Mission) Health Centre","Murang'a","-0.81065","37.0869"
"2641","Ichamara Dispensary","Nyeri","-0.54656","37.08318"
